,date,home_win,p_ml_away_final,r_log_win_actual_payout,r_log_win_actual_payout_adj,r_lin_win_actual_payout,r_lin_win_actual_payout_adj,log_o6_final,log_o7_final,log_o8_final,log_o6_final_adj,log_o7_final_adj,log_o8_final_adj,lin_o6_final,lin_o7_final,lin_o8_final,lin_o6_final_adj,lin_o7_final_adj,lin_o8_final_adj
19,2014-05-20,4,394.0,101.76999999999998,237.98999999999995,136.03000000000003,498.25,217.87,129.0,-284.0,240.62999999999994,-191.0,-784.0,217.87,333.0,-354.0,240.62999999999994,217.0,-854.0
20,2014-05-21,7,800.0,-130.86,-599.48,30.649999999999977,-678.75,-141.74,-422.96,289.8,-156.68999999999994,-942.78,447.87999999999994,78.26000000000003,244.86,-40.96999999999997,63.31000000000006,403.99999999999994,361.11000000000007
21,2014-05-22,6,487.0,-102.89999999999999,338.86,-49.24000000000002,225.02999999999997,314.77,200.62,-287.91,512.51,172.62,-587.9100000000001,314.77,234.88,-442.86,512.51,206.88,-742.86
22,2014-05-23,9,629.0,458.77,1061.65,111.63999999999992,188.96000000000004,224.65999999999997,275.13,-416.19,767.6499999999999,500.25,-844.36,72.57999999999998,103.76,-13.110000000000014,463.48,198.76,-298.28
23,2014-05-24,6,339.0,-5.929999999999993,732.24,-115.21999999999997,-751.5799999999999,-194.52000000000004,373.62,100.59,-274.2699999999999,804.9200000000001,-259.28999999999996,-194.52000000000004,322.62,113.0,-274.2699999999999,753.9200000000001,-41.879999999999995
24,2014-05-25,8,869.0,460.2800000000001,733.4099999999999,134.28000000000003,219.69000000000005,353.79999999999995,142.70000000000005,-103.28999999999998,716.5,614.84,-365.36,353.79999999999995,347.7,-50.02999999999999,716.5,819.84,-312.1
25,2014-05-26,5,555.0,-99.14,243.6099999999998,-11.099999999999994,-507.1800000000002,328.56,-228.39,-251.96,1028.7,66.08000000000004,-434.8499999999999,600.56,619.8900000000001,-59.260000000000005,1300.7,971.75,-241.17999999999995
26,2014-05-27,3,178.0,-320.52,-535.9000000000001,175.14999999999998,783.77,87.32999999999998,187.08,-53.99000000000001,225.71,109.33,-7.969999999999999,-73.65,-198.89,-41.18000000000001,-257.21999999999997,-674.66,17.640000000000015
27,2014-05-28,10,1232.0,318.97,1085.39,629.11,2238.03,-587.81,-175.40999999999994,-413.28,-1279.6999999999998,-38.03000000000006,-1113.28,-302.86,-380.6700000000001,-306.1500000000001,-994.7500000000001,-827.1000000000001,-1006.1500000000001
28,2014-05-29,1,263.0,-600.0,-1700.0,232.24,564.19,150.07999999999998,398.37,455.25,198.15,906.72,930.08,150.07999999999998,235.48,-123.20999999999998,198.15,743.83,-14.839999999999975
29,2014-05-30,20,-1469.0,-89.86999999999999,-12.310000000000016,1801.9400000000003,3018.75,-1485.22,-1422.37,834.7099999999998,-6085.339999999999,-3876.1499999999996,1535.5099999999995,-1819.27,-1661.04,-1609.09,-6875.639999999999,-5121.46,-3597.09
30,2014-05-31,9,1229.0,416.24,671.35,63.64999999999998,191.18,137.95,115.38000000000001,-450.88999999999993,382.9,114.83000000000001,-950.8899999999999,222.90000000000003,550.28,386.14,467.85,554.62,256.43
31,2014-06-01,7,1143.0,-288.9,-12.059999999999974,-47.290000000000006,-104.67999999999998,117.03999999999999,222.61,221.70999999999998,-1.0099999999999625,390.40999999999997,449.09999999999997,-215.82999999999998,-0.37999999999999545,-151.64,-493.76,-646.3199999999999,-134.24999999999994
32,2014-06-02,3,-340.0,-163.91,-186.98000000000002,82.51000000000002,111.51000000000002,232.95,268.5,-245.95,397.78,658.16,-491.89,-145.05,265.25,-17.950000000000003,19.78,479.72,-35.889999999999986
33,2014-06-03,4,860.0,-302.78000000000003,-283.66,-37.65,-106.64999999999999,-67.83000000000001,-297.82,-168.86,-422.79,-295.64,-471.7800000000001,-400.9,-381.29,-318.03,-755.86,-473.29999999999995,-818.03
34,2014-06-04,4,1187.0,-246.44000000000003,-321.23,368.14,293.35,-40.97000000000001,-78.67,-453.09000000000003,107.53000000000003,-40.670000000000016,-771.13,-14.710000000000022,-126.02000000000001,-37.790000000000006,133.79000000000002,-165.05,59.47
35,2014-06-05,6,249.0,-30.34999999999998,-231.34,116.86000000000001,700.8599999999999,46.99,381.85,-459.3,220.26999999999998,469.57,-683.54,46.99,-55.56999999999999,-460.14,220.26999999999998,-155.57,-520.27
36,2014-06-06,5,434.0,181.18,476.97,232.34,413.0799999999999,132.32999999999998,102.11,-6.030000000000001,89.48000000000002,2.1099999999999994,-106.03,-67.67000000000002,35.0,-150.0,-310.52,-65.0,-250.0
37,2014-06-07,11,1147.0,133.37,399.67,-18.319999999999993,216.71999999999997,443.41,988.2600000000001,21.00999999999999,957.05,2060.36,164.08999999999997,-227.68,-1.1299999999999955,-79.82999999999998,-677.31,-530.2299999999999,-851.7499999999998
38,2014-06-08,5,51.0,393.12,827.72,88.13000000000002,-62.019999999999996,-152.77,233.83999999999997,238.01,-652.77,251.81,714.4399999999999,-309.90999999999997,-175.10000000000002,-318.14000000000004,-809.91,-195.12,-41.710000000000036
39,2014-06-09,3,493.0,17.319999999999993,-192.21000000000004,30.08,262.08,8.900000000000006,-11.25,-179.14000000000001,66.82000000000001,242.98000000000002,-579.14,-140.12,-196.0,15.200000000000003,-380.24,-496.0,-384.79999999999995
40,2014-06-10,4,157.0,-211.57,-1163.37,-307.26,-447.03999999999996,24.980000000000004,-297.65999999999997,-75.91999999999997,-124.25000000000001,-792.98,512.37,-279.97,-62.989999999999995,196.77999999999997,-1034.14,-716.99,1057.77
41,2014-06-11,8,661.0,356.69,978.71,-311.61,-746.1700000000001,-266.05,-141.08,31.730000000000018,-594.17,-795.1800000000001,-68.26999999999998,162.95,197.89,89.98000000000002,1116.83,707.6100000000001,179.26
42,2014-06-12,8,-211.0,286.32000000000005,-285.7300000000001,-38.00999999999999,-182.2399999999999,21.61,-36.69999999999999,334.98999999999995,-92.65,-180.5,310.07000000000005,280.61,-36.59000000000003,69.19999999999999,425.35,-342.83000000000004,-34.54999999999998
43,2014-06-13,3,-44.0,-136.01,-245.10000000000002,-312.0,-421.09000000000003,214.29000000000002,-142.0,-21.86,272.43,-442.0,240.32999999999998,214.29000000000002,-12.930000000000007,-21.86,272.43,-100.93,240.32999999999998
44,2014-06-14,8,582.0,-124.21000000000001,-853.6999999999998,512.84,1435.35,304.6,455.62999999999994,-425.11,949.77,1320.64,-581.5,178.51999999999998,208.67,663.1400000000001,723.6,926.7199999999999,1390.77
45,2014-06-15,6,526.0,-189.39,60.15000000000009,-850.13,-1975.4099999999999,8.530000000000044,295.46000000000004,485.62,526.4200000000001,978.69,1012.8199999999999,-308.28000000000003,325.12,-113.55999999999999,-287.76,1051.0700000000002,250.28999999999996
46,2014-06-16,3,311.0,-263.74,-629.36,-421.88,-787.5,233.76999999999998,362.96000000000004,-41.0,773.27,1046.72,-441.0,233.76999999999998,362.96000000000004,426.09000000000003,773.27,1046.72,852.36
47,2014-06-17,8,1417.0,-222.34000000000003,-580.59,-855.18,-1395.54,561.74,707.9200000000001,261.52,1340.4900000000002,1507.8100000000002,939.3900000000001,417.68999999999994,550.95,322.64000000000004,1196.44,1594.8200000000002,1221.51
48,2014-06-18,7,1548.0,-319.74,-1422.59,-441.09000000000003,-1694.3500000000001,221.39000000000004,-293.95,-181.99,459.0,-735.8,-553.13,508.39000000000004,123.41,267.99,746.0,-122.28000000000003,275.98
49,2014-06-19,6,448.0,9.259999999999998,577.88,-105.9,754.51,-96.11000000000001,-229.86,188.88,-229.32,-18.670000000000016,554.55,133.89,-37.54000000000002,-158.31,460.68000000000006,59.329999999999984,-537.46
50,2014-06-20,5,958.0,-55.87999999999998,355.03999999999996,-131.86,-393.86,-9.049999999999997,332.57,-443.31,348.89000000000004,1150.28,-932.39,-9.049999999999997,193.04999999999995,-255.59,348.89000000000004,697.98,-744.67
51,2014-06-21,7,944.0,280.19000000000005,408.0899999999999,369.01000000000005,527.6800000000001,-258.82,-452.78,-97.08000000000001,-717.64,-1169.5900000000001,-191.37,-381.0,-19.910000000000025,510.52000000000004,-962.0,625.17,1232.23
52,2014-06-22,6,938.0,-132.51999999999998,461.72,48.13000000000001,-0.6899999999999977,-170.01,-173.05999999999995,-293.98999999999995,-267.08000000000004,-156.05999999999995,-1429.18,-170.01,-109.98,149.8,-267.08000000000004,-423.98,143.54000000000002
53,2014-06-23,2,254.0,-25.659999999999997,-25.659999999999997,-205.66,-205.66,127.9,180.88,24.30000000000001,127.9,360.52,392.5,127.9,-400.0,-215.97,127.9,-700.0,-815.97
54,2014-06-24,21,-1036.0,-411.3599999999997,-1046.4200000000008,1241.6499999999999,1087.85,256.94,-61.25,-215.25,690.8199999999999,-1.4599999999999795,-61.01999999999998,256.94,425.45000000000005,-234.84999999999997,690.8199999999999,159.45000000000005,-469.69
55,2014-06-25,5,-347.0,-89.61999999999999,-393.6199999999999,13.780000000000008,360.06000000000006,77.21999999999998,-59.96000000000001,-97.85,66.92999999999998,488.77,50.41999999999999,61.120000000000005,-32.970000000000006,-329.99,-123.25,157.64,-923.97
56,2014-06-26,4,239.0,344.14000000000004,988.95,182.03000000000003,340.50000000000006,64.94,262.83,-191.0,64.94,449.90999999999997,-573.0,-100.0,-124.24,263.96,-100.0,-324.24,1327.87
57,2014-06-27,5,-272.0,124.80000000000001,-343.9099999999999,158.81,-204.3699999999999,82.32999999999998,321.03999999999996,363.25000000000006,433.08,943.0400000000001,1329.8600000000001,-92.86000000000001,-89.32999999999997,-48.41000000000001,-442.86,-589.3299999999999,-285.54999999999995
58,2014-06-28,3,610.0,-338.12999999999994,-1466.71,677.02,1077.44,266.21999999999997,-269.28999999999996,-381.24,589.93,-465.45,-366.14,269.66999999999996,-52.25,-334.69,593.38,-76.47,-511.34000000000003
59,2014-06-29,6,421.0,365.69000000000005,447.19999999999993,-354.51,-11.969999999999914,122.62,-43.05000000000001,-44.01,591.69,-69.32000000000005,409.52,536.77,318.25,-553.26,1202.0,661.0,-283.07
60,2014-06-30,4,874.0,51.670000000000016,110.84000000000002,79.91000000000001,139.08,120.14999999999999,62.83,-140.77999999999997,194.23000000000002,125.73,-81.57,120.14999999999999,-109.11000000000001,88.05000000000001,194.23000000000002,-46.20999999999998,-22.670000000000016
61,2014-07-01,8,161.0,453.75,1457.77,233.83,59.59000000000009,185.06,-15.260000000000048,-356.41999999999996,326.37000000000006,462.64,-143.08000000000004,-18.940000000000005,181.82999999999996,229.90000000000003,122.37000000000003,659.73,524.48
62,2014-07-02,9,487.0,60.639999999999986,-422.3299999999999,-549.03,-1571.9,-187.83999999999997,-224.26999999999998,102.67999999999999,-329.29,-119.0,-344.3399999999999,-187.83999999999997,-142.38,83.94999999999997,-329.29,-37.10999999999996,243.99000000000007
63,2014-07-03,2,452.0,-347.09000000000003,-747.09,121.91,-278.09000000000003,271.83,519.3,-228.06,719.2900000000001,824.3799999999999,-328.06,271.83,519.3,240.94,719.2900000000001,824.3799999999999,379.94
64,2014-07-04,9,1050.0,-59.910000000000025,96.05000000000001,-97.07,-41.99999999999997,310.16,634.86,256.79999999999995,1093.36,1512.46,94.79999999999995,310.16,610.95,295.82,1093.36,1488.55,779.75
65,2014-07-05,8,1223.0,241.81,291.2099999999999,-477.3400000000001,-614.8900000000001,494.9699999999999,490.26000000000005,416.03999999999996,882.73,549.9799999999999,1102.1,335.79999999999995,104.23,106.89999999999998,564.3900000000001,-240.05,-180.27999999999997
66,2014-07-06,8,1134.0,-58.839999999999975,-401.76999999999987,208.39999999999998,-134.52999999999986,68.21,284.57,-39.79999999999998,283.42,1178.46,525.12,-124.38000000000001,-92.01000000000003,257.45000000000005,90.83000000000001,-609.93,-265.8699999999999
67,2014-07-07,2,751.0,-331.06,-671.3199999999999,-244.06,-584.3199999999999,231.38000000000002,38.94,-3.0799999999999983,967.07,168.79,553.85,79.30000000000001,30.819999999999993,-400.0,206.65000000000006,-599.6899999999999,-900.0
68,2014-07-08,8,674.0,-901.84,-1907.38,105.20999999999998,-311.27,372.65,696.28,-342.92,1007.1800000000001,1900.1100000000001,-1088.08,217.70000000000005,94.85,-708.07,852.23,872.44,-1620.35
69,2014-07-09,8,972.0,-491.53999999999996,-334.56,-645.39,-870.23,17.159999999999997,360.01,317.19,101.52000000000004,976.7,-99.46999999999997,17.159999999999997,375.61,67.12000000000006,101.52000000000004,992.3000000000001,258.4800000000001
70,2014-07-10,2,606.0,-238.88,-439.87,765.6,2162.8,104.03,195.45999999999998,-525.9300000000001,197.23999999999998,708.88,-1051.85,-241.86,-437.28000000000003,-547.09,-325.58000000000004,-611.86,-1247.0900000000001
71,2014-07-11,6,205.0,-103.49000000000001,-431.57000000000005,-259.60999999999996,-555.6099999999999,366.03000000000003,432.08000000000004,-449.0,986.5399999999998,768.4000000000001,-849.0,208.89000000000004,234.04000000000002,-230.0,829.4,372.32,-630.0
72,2014-07-12,5,361.0,-67.72999999999996,-507.4599999999999,407.81000000000006,996.08,95.01000000000002,223.45000000000002,-499.06,515.92,542.3100000000001,-868.18,304.01,-114.39000000000001,-237.13,724.92,211.50999999999996,-26.399999999999977
73,2014-07-13,8,241.0,859.6200000000001,1708.11,-146.45,1017.22,-39.75000000000001,283.03999999999996,-115.14,-658.57,1081.05,361.9200000000001,-406.93,-167.18,-258.28,-1025.75,-312.59000000000003,-666.56
74,2014-07-18,4,449.0,351.57000000000005,602.1500000000001,-181.14999999999998,-700.94,251.83999999999997,34.04999999999998,-27.480000000000018,962.45,-88.65999999999997,137.41999999999996,100.82,295.31,403.48999999999995,660.41,1052.6000000000001,999.3500000000001
75,2014-07-19,9,895.0,153.91999999999996,287.0799999999998,-32.50999999999997,-939.6500000000002,180.85000000000002,254.36999999999998,-58.51999999999998,154.33000000000004,257.68,-146.85999999999996,180.85000000000002,-285.28,-625.9799999999999,154.33000000000004,-788.2600000000001,-1480.06
76,2014-07-20,12,1099.0,477.75,361.79999999999995,-171.43,-287.38,-139.13,298.43,-303.05,-407.32,588.34,-115.03999999999996,-139.13,-67.85,-403.83000000000004,-407.32,222.06,-414.83000000000004
77,2014-07-21,0,426.0,-500.0,-1000.0,-235.0,-735.0,27.910000000000004,95.75999999999999,-40.129999999999995,83.72,518.79,375.87,27.910000000000004,95.75999999999999,-0.7600000000000051,83.72,518.79,415.24
78,2014-07-22,5,335.0,-142.44,-134.19,181.31,573.1400000000001,73.28,312.33,-83.95,374.25,1263.62,-426.81999999999994,73.28,312.33,535.12,374.25,1263.62,1951.1100000000001
79,2014-07-23,9,211.0,58.67,158.21999999999997,-19.190000000000012,62.48000000000002,-249.07999999999998,-150.04000000000002,228.68,-1174.6399999999999,-681.04,637.61,-408.96,36.92,-361.97,-1334.52,-307.1300000000001,-620.1800000000001
80,2014-07-24,4,449.0,67.75999999999999,595.29,109.93,679.64,-45.98,-7.159999999999997,168.88000000000002,-442.94,-188.37999999999997,265.96000000000004,-45.98,-7.159999999999997,189.3,-442.94,-188.37999999999997,286.38
81,2014-07-25,5,558.0,-279.7,-83.57999999999997,669.5500000000001,1356.67,-122.32999999999998,41.03999999999999,-4.560000000000002,-498.58,-403.75,295.3399999999999,166.67000000000002,189.17999999999995,160.16000000000003,79.42000000000007,166.3900000000001,437.05999999999995
82,2014-07-26,8,144.0,66.44000000000001,248.30999999999995,-131.06999999999996,-1022.4699999999998,143.82000000000002,443.2600000000001,25.91000000000004,457.47,942.6500000000001,-429.24,-204.2,-91.86999999999999,-285.25,-444.56,-230.61,-1082.25
83,2014-07-27,4,151.0,-152.92000000000002,-1031.65,624.6800000000001,1285.61,-207.87,-633.34,21.25000000000003,-359.79999999999995,-1150.0,292.20000000000005,-351.92,-192.76000000000005,-59.67000000000002,-503.85,-243.76000000000005,120.07
84,2014-07-28,4,564.0,-107.07,-161.07999999999998,-138.0,-76.0,-172.95,180.14,-225.93,-80.97,469.28,-351.85,-111.06,144.20999999999998,343.09000000000003,-181.19,187.42999999999998,522.99
85,2014-07-29,5,250.0,-128.0,-561.1700000000001,278.03,-104.97000000000003,28.000000000000014,24.569999999999993,566.8599999999999,264.76000000000005,-129.9600000000001,968.1600000000001,314.13,337.53999999999996,-270.89,779.8900000000001,501.2300000000001,130.41000000000003
86,2014-07-30,10,263.0,-141.42999999999998,256.8300000000001,41.400000000000006,-237.81999999999996,-79.00999999999999,566.1800000000001,15.889999999999986,-239.15000000000003,1121.23,-121.31999999999994,-172.92000000000002,-104.16000000000001,-270.26,-502.99,-16.14999999999992,-499.71000000000004
87,2014-07-31,3,581.0,-41.25,-741.25,166.73000000000002,1269.7299999999998,9.849999999999994,505.0,237.3,-190.14999999999998,645.0,498.3,9.849999999999994,-160.0,-195.0,-190.14999999999998,-20.0,-185.0
88,2014-08-01,5,725.0,135.88,611.6300000000001,468.88,1073.63,-142.86,-154.83999999999997,25.120000000000005,-28.569999999999993,-253.42999999999998,-366.75,-142.86,259.16,231.04000000000002,-28.569999999999993,160.57000000000002,548.1
89,2014-08-02,11,955.0,34.81,1662.8300000000004,-88.78000000000002,976.0799999999999,276.69,458.07000000000005,-0.01999999999998181,692.6,754.4600000000002,-385.0299999999999,534.58,376.51,-117.83999999999997,1162.49,545.45,-987.8399999999999
90,2014-08-03,8,355.0,-552.6399999999999,-2420.169999999999,-23.36,-841.3699999999999,-18.25999999999999,301.72999999999996,-278.16,388.56000000000006,1168.77,-665.21,-124.58,122.24000000000001,0.09000000000003183,96.04000000000002,962.0,-357.70000000000005
91,2014-08-04,2,77.0,131.2,239.85,-46.920000000000016,-650.77,123.92999999999999,70.0,-200.0,143.82,-130.0,-200.0,123.92999999999999,63.0,5.0,143.82,83.0,5.0
92,2014-08-05,3,415.0,82.35999999999999,-647.3500000000001,-499.93,-1599.93,-21.03000000000003,52.72,85.78999999999999,182.85000000000002,161.57999999999998,-26.49000000000001,160.96999999999997,460.82,248.67999999999995,515.85,1179.79,299.3
93,2014-08-06,8,695.0,-144.51,31.989999999999952,331.56000000000006,1403.12,219.11,348.32,-193.78000000000003,362.29999999999995,803.8399999999999,-432.81,219.11,-21.079999999999984,-109.75999999999999,362.29999999999995,67.76999999999998,-303.75999999999993
94,2014-08-07,7,853.0,119.57999999999996,249.52000000000004,-41.400000000000006,-72.43,-3.8700000000000045,-541.9000000000001,-395.75,-10.009999999999991,-341.65,-658.5999999999999,147.15,259.55999999999995,-132.86,292.03000000000003,459.81000000000006,250.28999999999996
95,2014-08-08,6,411.0,187.89,1090.75,-117.94000000000001,-382.94,-25.659999999999982,21.639999999999986,378.13,-231.06999999999996,170.76,1205.32,56.40000000000002,35.16999999999999,20.179999999999993,-149.00999999999996,-16.17999999999998,286.42999999999995
96,2014-08-09,8,308.0,-96.94,-598.9599999999998,-312.14,-225.76999999999998,-658.98,-539.0600000000001,-201.02,-1722.93,-1405.71,-217.01999999999998,-650.6700000000001,-422.32,-743.0,-1533.3200000000002,-1532.83,-1743.0
97,2014-08-10,6,794.0,-748.96,-1761.51,131.05,-791.8900000000001,251.25,145.12,-255.81,976.5600000000001,1194.8899999999999,207.38,92.07999999999998,183.84000000000003,-28.900000000000006,817.39,853.48,304.28999999999996
98,2014-08-11,3,-62.0,58.64,321.16,-113.25,-428.51,170.01,71.09,-292.0,531.79,360.35,-584.0,15.960000000000008,260.38,176.0,377.74,738.92,382.0
99,2014-08-12,7,204.0,-435.59000000000003,-1213.6399999999999,-505.24,-797.24,-137.64999999999998,191.44,190.24,54.11999999999999,751.5600000000001,85.48000000000002,-111.38,-409.93,282.08,106.67,-487.85,494.08000000000004
100,2014-08-13,10,823.0,362.01,738.07,708.6899999999999,1159.96,-70.08000000000001,-64.98999999999998,60.769999999999996,-621.4100000000001,-115.37,-70.32999999999998,-564.74,-396.82,-107.98999999999998,-1116.07,-779.0600000000001,336.57
101,2014-08-14,3,-83.0,330.72,1222.03,-210.21,-761.7,153.84,-315.25,-241.78,451.85,-730.51,-379.17999999999995,153.84,107.75,-112.0,451.85,561.49,-104.0
102,2014-08-15,6,1321.0,6.170000000000016,-326.71,-203.96999999999997,-703.97,-215.66000000000003,-190.71000000000004,183.97,-522.46,-521.75,539.54,22.33999999999999,55.05999999999999,208.96999999999997,-46.45999999999998,307.69000000000005,353.53999999999996
103,2014-08-16,9,603.0,307.94999999999993,697.9300000000001,109.20999999999998,929.1899999999999,21.590000000000003,-423.89,-289.56,-224.70999999999998,-586.66,-689.56,76.70999999999998,-42.00999999999999,-275.20000000000005,45.410000000000025,-88.02000000000001,-491.86000000000007
104,2014-08-17,8,211.0,-60.73000000000002,-56.660000000000025,268.09000000000003,-67.85999999999996,210.91,213.07999999999998,-408.56,337.3600000000001,653.29,-1646.45,-270.19,-175.02999999999997,-439.92,-820.62,-630.91,-612.8499999999999
105,2014-08-18,2,-33.0,-359.02,-559.02,42.02,40.06,23.08,14.0,-15.25,39.359999999999985,456.0,54.24000000000001,23.08,-200.0,45.0,39.359999999999985,-400.0,-10.0
106,2014-08-19,3,360.0,216.32000000000002,760.27,-261.47,-3.3600000000000136,342.34,163.93,-224.81,1061.82,478.93,-174.44,167.14999999999998,-54.69999999999999,214.19,886.63,211.60000000000002,264.56
107,2014-08-20,5,630.0,-464.40999999999985,-291.7299999999999,150.78,695.87,-102.73999999999998,-155.19,262.55,-191.96999999999997,41.74000000000004,596.14,-102.73999999999998,631.76,-151.93,-191.96999999999997,983.63,-84.34
108,2014-08-21,5,8.0,255.03999999999996,-228.7400000000001,-80.02,-563.8,-8.620000000000005,-158.37999999999997,-60.09,48.139999999999986,22.370000000000005,567.7900000000001,-30.620000000000005,203.77,349.0,26.139999999999986,568.5600000000001,976.8800000000001
109,2014-08-22,3,70.0,-95.36000000000001,-402.76,445.64,730.24,-29.14,-12.879999999999995,252.01000000000002,12.569999999999993,432.8499999999999,128.30000000000004,-29.14,186.14,326.39,12.569999999999993,610.89,844.6800000000001
110,2014-08-23,10,701.0,247.06000000000006,742.7099999999998,-39.360000000000014,419.11,-111.77,-222.11,-785.0500000000001,-53.639999999999986,-485.23999999999995,-1178.7299999999998,-111.77,371.53000000000003,403.9000000000001,-53.639999999999986,538.2,864.5
111,2014-08-24,9,-170.0,-458.85999999999996,-86.80999999999997,472.13,871.1,272.90000000000003,868.11,-524.49,871.35,1674.8400000000001,-1024.49,272.90000000000003,851.4500000000002,-504.97,871.35,1447.1799999999998,-398.95
112,2014-08-25,2,339.0,-313.04,-165.22000000000003,-277.0,-877.0,-92.86,-14.030000000000001,131.32999999999998,-42.86,258.89,626.6700000000001,-400.0,2.719999999999999,-151.73000000000002,-500.0,-297.28,-603.46
113,2014-08-26,10,358.0,-170.84999999999997,-204.95999999999998,19.230000000000018,-333.7299999999999,-290.78999999999996,187.32000000000005,108.84999999999997,-990.79,454.97,72.44999999999999,-640.12,-342.49,-125.87,-1340.12,-608.71,111.35999999999999
114,2014-08-27,9,645.0,468.35,506.9699999999998,369.94,284.04,-130.89999999999998,77.13,-1018.7,-105.0,699.5899999999999,-1937.4,-128.87,-264.95000000000005,-222.64999999999998,-102.97000000000003,-195.58,-556.75
115,2014-08-28,4,-115.0,175.82999999999998,-132.42,257.90999999999997,781.66,-0.060000000000002274,-92.73000000000002,255.95,-13.280000000000001,-674.26,452.95000000000005,-155.01,-248.0,-342.0,-323.16999999999996,-548.0,-1042.0
116,2014-08-29,5,861.0,57.41000000000001,463.06000000000006,-378.83,-801.31,-177.76,98.33000000000001,236.36999999999998,-561.48,-14.349999999999966,566.3199999999999,-177.76,-59.280000000000015,264.75,-561.48,-138.98000000000002,18.560000000000002
117,2014-08-30,10,1290.0,-95.18999999999996,-1327.0900000000001,139.2,704.0199999999999,-287.08,-314.77,-264.36,-503.08000000000004,-527.47,-964.3599999999999,-262.08,-335.07,176.67999999999995,-962.0799999999999,-736.06,465.5
118,2014-08-31,11,860.0,955.9500000000002,2603.0499999999997,-51.54999999999998,196.76000000000005,396.11,60.66000000000001,-308.7,736.7899999999998,792.66,-617.4,25.230000000000004,173.76,-110.36000000000001,365.90999999999997,701.76,-201.05999999999995
119,2014-09-01,7,724.0,-143.06999999999996,-1170.9600000000003,-672.8,-1700.69,315.16,-39.749999999999986,-133.92000000000002,866.9699999999999,-256.40999999999997,-281.83,501.37,-11.75,67.01999999999998,1053.18,473.59000000000003,-70.87
120,2014-09-02,3,471.0,-376.91,-876.9100000000001,-700.0,-1200.0,3.219999999999999,117.03,-157.99,62.39,689.03,50.50999999999999,292.22,-131.13,-341.78,351.39,-464.27,-679.1800000000001
121,2014-09-03,10,439.0,55.519999999999996,-950.3100000000004,-243.15999999999997,-651.1600000000001,237.67000000000002,115.41000000000001,173.23000000000002,563.14,158.83,270.53000000000003,237.67000000000002,316.34000000000003,-19.810000000000002,563.14,381.76,-136.51
122,2014-09-04,1,277.0,-49.730000000000004,332.1,-231.03,-393.1,79.94999999999999,79.09,-137.89,99.73000000000002,541.19,-437.89,79.94999999999999,61.44999999999999,-74.0,99.73000000000002,338.80999999999995,304.0
123,2014-09-05,5,-24.0,-359.28,-687.34,41.84,696.84,-141.12,-334.53000000000003,-364.2,-484.28000000000003,-1024.6399999999999,-607.14,-90.14,-161.24,-133.3,-584.3199999999999,-324.66999999999996,-557.54
124,2014-09-06,8,923.0,365.00000000000006,880.98,-273.64000000000004,-1229.41,-295.28999999999996,61.129999999999995,275.7,-425.39,489.8900000000001,693.9300000000001,202.63,98.93,-90.94,206.59000000000003,473.1,-35.47999999999996
125,2014-09-07,6,-187.0,-426.57,-1067.5900000000001,-42.860000000000014,697.22,-77.10999999999996,255.74,99.91,-294.17999999999995,981.96,124.66999999999996,-229.27999999999997,-606.28,121.66000000000003,-776.22,-1124.84,443.28999999999996
126,2014-09-08,4,556.0,222.16000000000003,200.89999999999998,-114.83999999999999,-136.10000000000005,-140.82999999999998,190.33999999999997,31.90000000000002,-163.31,652.04,-56.37000000000002,281.17,190.33999999999997,-135.14,684.69,652.04,12.590000000000018
127,2014-09-09,6,991.0,-76.01000000000005,-391.91999999999996,249.07,2463.16,188.26999999999998,-33.27999999999999,-349.79,350.47,93.34000000000003,-279.59000000000003,261.46999999999997,-53.95000000000002,-216.72000000000003,766.99,-500.78,-720.52
128,2014-09-10,23,-1800.0,2249.3999999999996,3929.01,-1459.69,-3329.59,537.59,-1855.76,1578.8899999999999,1258.0500000000002,-6361.12,5894.43,-1516.96,1545.47,1548.8,-4167.03,5989.78,6227.34
129,2014-09-11,7,262.0,33.890000000000015,-156.62000000000006,-8.280000000000001,112.94,339.89,246.21999999999997,114.52,1351.68,676.23,-2.5799999999999983,339.89,286.21999999999997,-77.07000000000001,1351.68,1172.23,111.03000000000002
130,2014-09-12,6,872.0,-0.12999999999999545,723.74,69.82,503.6,222.14999999999998,370.0,230.79999999999995,609.5899999999999,710.0,426.13999999999993,222.14999999999998,54.139999999999986,102.47,609.5899999999999,-81.86000000000001,146.80999999999997
131,2014-09-13,10,1394.0,246.02,360.3300000000001,-460.27,-1316.6599999999999,308.77,870.06,357.62,739.51,1736.4000000000003,707.8600000000001,-380.54999999999995,173.77000000000004,159.36,-472.04,650.9000000000001,483.75
132,2014-09-14,6,522.0,-60.00999999999998,-735.06,-495.25,-1684.5099999999998,12.910000000000025,635.0699999999999,-424.11,29.720000000000027,1228.39,-750.21,-145.22999999999993,161.47999999999996,-415.11,-128.41999999999996,170.31000000000003,-741.21
133,2014-09-15,2,212.0,147.6,731.25,-24.340000000000003,387.37,80.88,4.0,-37.11,341.4,316.0,88.68,80.88,4.0,-41.86,341.4,316.0,-241.86
134,2014-09-16,8,478.0,-17.820000000000007,255.57999999999998,772.5799999999999,2005.5,225.70000000000005,732.32,496.0200000000001,536.3400000000001,1816.91,1466.65,51.630000000000024,-89.66999999999997,39.81,188.19,-521.82,-297.3799999999999
