"date","matchup","ID","name.x","label","slug.y","name.y","field_type","state","longitude","attendance","broadcast","daytime","duration","temperature","temperature_unit","weather_conditions","wind_direction","wind_speed","wind_speed_unit","at_bats","balks","batting_average","caught_stealing","complete_games","double_plays","doubles","earned_run_average","earned_runs_against","errors_made","games_lost","games_played","games_won","grounded_into_double_plays","hit_batters","hit_by_pitch","hits","home_runs","intentional_walks","intentional_walks_against","left_on_base","on_base_percentage","on_base_plus_slugging","outs_pitched","passed_balls","pickoffs","rlisp_two_out","runs","runs_batted_in","runs_inning_1","runs_inning_2","runs_inning_3","runs_inning_4","runs_inning_5","runs_inning_6","runs_inning_7","runs_inning_8","runs_inning_9","runs_inning_10","runs_inning_11","runs_inning_12","runs_inning_13","runs_inning_14","runs_inning_15","runs_inning_16","runs_inning_17","runs_inning_18","runs_inning_19","runs_inning_20","runs_inning_21","runs_inning_22","runs_inning_23","runs_inning_24","runs_inning_extra","sacrifice_flys","sacrifice_hits","saves","shutouts","slugging_percentage","stolen_bases","strikeouts","team_left_on_base","total_bases","triple_plays","triples","two_out_left_on_base","walks","whip","wild_pitches"
2016-03-11,"CLE-COL","CLE-COL-2016-03-11","Indians vs Rockies March 11, 2016 at  3:10pm","Indians vs Rockies","mlb-col","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"",TRUE,NA,78,"f","cloudy","In from Left",7,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,NA,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-18,"COL-MIA","COL-MIA-2016-06-18","Rockies vs Marlins June 18, 2016 at  4:10pm","Rockies vs Marlins","mlb-col","Marlins Park","grass","FL",-80.2214982,19655,"FS-F",TRUE,12180,NA,NA,"indoors",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-19,"COL-CIN","COL-CIN-2016-04-19","Rockies vs Reds April 19, 2016 at  7:10pm","Rockies vs Reds","mlb-col","Great American Ball Park","grass","OH",-84.5120196,13240,"FS-O",FALSE,10320,78,"f","cloudy","Left to Right",8,"mph",32,0,0.156,0,0,1,2,4.5,4,1,1,0,0,0,1,0,5,1,0,0,7,0.206,0.519,24,0,1,2,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0,5,4,10,0,0,2,2,1.25,0
2016-07-20,"TB-COL","TB-COL-2016-07-20","Rays vs Rockies July 20, 2016 at  1:10pm","Rays vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,31456,"Fox Sports Sun",TRUE,12420,NA,NA,NA,NA,NA,NA,34,0,0.235,0,0,1,1,9,9,1,1,0,0,0,2,0,8,0,0,0,17,0.289,0.554,27,0,0,0,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.265,0,0,9,9,0,0,4,3,2.222,1
2016-06-21,"COL-NYY","COL-NYY-2016-06-21","Rockies vs Yankees June 21, 2016 at  7:05pm","Rockies vs Yankees","mlb-col","Yankee Stadium","grass","NY",-73.93031,34760,"WPIX",FALSE,12660,83,"f","cloudy","Right to Left",8,"mph",42,0,0.357,0,0,2,3,2,2,2,0,0,1,0,0,0,15,3,1,0,21,0.378,1.021,27,0,0,7,8,8,3,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.643,3,13,10,27,0,0,7,1,1.333,0
2016-06-06,"COL-LA","COL-LA-2016-06-06","Rockies vs Dodgers June  6, 2016 at  7:10pm","Rockies vs Dodgers","mlb-col","Dodger Stadium","grass","CA",-118.251259,38964,"SportsNet LA",FALSE,8760,67,"f","sunny","Out to Right",8,"mph",33,NA,0.273,0,0,2,1,1,1,0,0,0,1,1,1,0,9,2,2,1,8,0.333,0.818,27,0,0,2,6,6,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.485,1,10,4,16,0,0,2,1,0.556,0
2016-08-28,"COL-WAS","COL-WAS-2016-08-28","Rockies vs Nationals August 28, 2016 at  1:35pm","Rockies vs Nationals","mlb-col","Nationals Park","grass","DC",-77.0074421,28124,"MASN 2",TRUE,10320,NA,NA,NA,NA,NA,NA,37,0,0.27,0,0,1,2,3,3,1,0,0,1,0,0,0,10,2,0,0,16,0.308,0.849,27,0,0,0,5,4,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.541,0,0,7,20,0,1,4,2,0.778,0
2016-10-02,"MIL-COL","MIL-COL-2016-10-02","Brewers vs Rockies October  2, 2016 at  1:10pm","Brewers vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,27762,"ROOTRM",TRUE,12180,NA,NA,NA,NA,NA,NA,41,0,0.317,1,0,0,4,5.4,6,0,1,0,0,0,1,1,13,1,0,0,20,0.378,0.866,30,0,0,0,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.488,0,0,12,20,0,0,8,3,1.4,0
2016-07-30,"COL-NYM","COL-NYM-2016-07-30","Rockies vs Mets July 30, 2016 at  7:10pm","Rockies vs Mets","mlb-col","Citi Field","grass","NY",-73.8501765,42207,"SNY",FALSE,11340,NA,NA,NA,NA,NA,NA,34,0,0.265,0,0,0,3,2,2,0,0,0,1,0,0,0,9,1,1,0,11,0.308,0.749,27,0,0,0,7,7,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.441,0,0,5,15,0,0,3,2,0.889,0
2016-07-22,"ATL-COL","ATL-COL-2016-07-22","Braves vs Rockies July 22, 2016 at  6:40pm","Braves vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,35880,"ROOT SPORTS",FALSE,11880,NA,NA,NA,NA,NA,NA,30,0,0.267,0,0,1,1,3,3,1,0,0,1,0,0,0,8,2,0,0,7,0.333,0.9,27,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.567,1,0,5,17,0,1,3,3,1.333,0
2016-04-06,"COL-ARI","COL-ARI-2016-04-06","Rockies vs Diamondbacks April  6, 2016 at 12:40pm","Rockies vs Diamondbacks","mlb-col","Chase Field","grass","AZ",-112.0746942,18572,"FS-A",TRUE,9540,NA,NA,"indoors",NA,NA,NA,32,NA,0.25,2,0,0,0,2,2,1,0,0,1,1,1,0,8,3,0,0,3,0.25,0.781,27,0,0,0,4,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.531,0,7,1,17,0,0,0,0,1,0
2016-06-14,"NYY-COL","NYY-COL-2016-06-14","Yankees vs Rockies June 14, 2016 at  6:40pm","Yankees vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,46335,"ROOT SPORTS",FALSE,13380,83,"f","cloudy","Right to Left",6,"mph",36,0,0.417,1,0,1,4,10,10,2,0,0,1,0,2,0,15,3,1,0,13,0.476,1.309,27,0,0,3,13,12,0,1,0,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.833,1,7,6,30,0,1,3,4,2,1
2016-03-30,"MIL-COL","MIL-COL-2016-03-30","Brewers vs Rockies March 30, 2016 at  4:10pm","Brewers vs Rockies","mlb-col","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"",TRUE,NA,64,"f","cloudy","Varying",1,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,NA,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-13,"COL-PHI","COL-PHI-2016-08-13","Rockies vs Phillies August 13, 2016 at  7:05pm","Rockies vs Phillies","mlb-col","Citizens Bank Park","grass","PA",-75.1678599,23203,"CSN-P",FALSE,12000,NA,NA,NA,NA,NA,NA,38,0,0.342,1,0,1,3,6.75,6,0,1,0,0,1,2,1,13,2,0,0,20,0.39,1.022,24,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,1,0,11,24,0,1,7,2,1.375,0
2016-04-27,"PIT-COL","PIT-COL-2016-04-27","Pirates vs Rockies April 27, 2016 at  6:40pm","Pirates vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,21354,"ROOT SPORTS",FALSE,17880,52,"f","cloudy","Out to Left",9,"mph",51,0,0.353,0,0,1,4,6.75,9,0,1,0,0,2,0,0,18,4,0,0,27,0.4,1.106,36,0,0,8,8,8,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.706,1,11,12,36,0,1,8,4,1.583,1
2016-08-05,"MIA-COL","MIA-COL-2016-08-05","Marlins vs Rockies August  5, 2016 at  6:40pm","Marlins vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,27888,"ROOTRM",FALSE,12240,NA,NA,NA,NA,NA,NA,36,0,0.306,0,0,1,1,5,5,2,1,0,0,1,0,1,11,0,1,1,23,0.39,0.723,27,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,11,12,0,0,6,3,1.444,1
2016-03-03,"COL-ARI","COL-ARI-2016-03-03","Rockies vs Diamondbacks March  3, 2016 at  3:10pm","Rockies vs Diamondbacks","mlb-col","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"",TRUE,NA,84,"f","cloudy","Varying",1,"mph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-19,"COL-SD","COL-SD-2016-03-19","Rockies vs Padres March 19, 2016 at  4:10pm","Rockies vs Padres","mlb-col","Peoria Sports Complex","grass","AZ",NA,NA,"FSSD",TRUE,NA,88,"f","sunny","Right to Left",4,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,NA,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-25,"PIT-COL","PIT-COL-2016-04-25","Pirates vs Rockies April 25, 2016 at  6:40pm","Pirates vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,20674,"ROOT SPORTS",FALSE,10740,64,"f","cloudy","Out to Right",6,"mph",35,0,0.257,0,0,1,1,6,6,0,1,0,0,0,1,0,9,0,0,0,21,0.316,0.659,27,0,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.343,1,9,11,12,0,1,7,3,1.222,3
2016-03-13,"LA-COL","LA-COL-2016-03-13","Dodgers vs Rockies March 13, 2016 at  4:10pm","Dodgers vs Rockies","mlb-col","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"MLB.TV",TRUE,NA,68,"f","sunny","Out to Center",5,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,NA,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-14,"COL-ARI","COL-ARI-2016-09-14","Rockies vs Diamondbacks September 14, 2016 at  6:40pm","Rockies vs Diamondbacks","mlb-col","Chase Field","grass","AZ",-112.0746942,19801,"FS-A",FALSE,13740,NA,NA,NA,NA,NA,NA,36,0,0.361,0,0,1,2,9,8,2,1,0,0,2,1,0,13,2,0,0,21,0.415,1.054,24,0,0,0,6,6,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.639,0,0,9,23,0,1,5,4,2.625,1
2016-09-02,"ARI-COL","ARI-COL-2016-09-02","Diamondbacks vs Rockies September  2, 2016 at  6:40pm","Diamondbacks vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,23002,"ROOTRM",FALSE,11460,NA,NA,NA,NA,NA,NA,36,0,0.389,0,0,1,1,2,2,2,0,0,1,1,0,1,14,2,0,1,13,0.488,1.071,27,0,0,0,14,12,0,0,0,0,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.583,2,0,6,21,0,0,2,6,1.556,0
2016-03-22,"MIL-COL","MIL-COL-2016-03-22","Brewers vs Rockies March 22, 2016 at  4:10pm","Brewers vs Rockies","mlb-col","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"",TRUE,NA,79,"f","sunny","Varying",10,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,NA,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-06,"COL-SF","COL-SF-2016-07-06","Rockies vs Giants July  6, 2016 at  7:15pm","Rockies vs Giants","mlb-col","AT&T Park","grass","CA",-122.3401953,42076,"NBC Bay Area",FALSE,9060,NA,NA,NA,NA,NA,NA,30,0,0.167,0,0,1,0,5.625,5,0,1,0,0,2,0,0,5,0,0,1,11,0.194,0.361,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,3,5,0,0,1,1,1.375,1
2016-07-31,"COL-NYM","COL-NYM-2016-07-31","Rockies vs Mets July 31, 2016 at  1:10pm","Rockies vs Mets","mlb-col","Citi Field","grass","NY",-73.8501765,36279,"SNY",TRUE,11160,NA,NA,NA,NA,NA,NA,32,0,0.25,0,0,0,3,6.75,6,0,1,0,0,0,1,0,8,0,3,0,13,0.324,0.668,24,0,0,0,4,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.344,1,0,7,11,0,0,3,1,1.25,0
2016-07-01,"COL-LA","COL-LA-2016-07-01","Rockies vs Dodgers July  1, 2016 at  7:10pm","Rockies vs Dodgers","mlb-col","Dodger Stadium","grass","CA",-118.251259,43644,"SportsNet LA",FALSE,10380,73,"f","sunny","Out to Right",9,"mph",29,1,0.103,0,0,3,1,5.625,5,0,1,0,0,1,0,1,3,0,0,0,10,0.212,0.35,24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,1,12,6,4,0,0,4,3,1.625,0
2016-05-21,"COL-PIT","COL-PIT-2016-05-21","Rockies vs Pirates May 21, 2016 at  4:05pm","Rockies vs Pirates","mlb-col","PNC Park","grass","PA",-79.9485413,31352,"ROOT SPORTS",TRUE,10920,55,"f","cloudy","In from Left",2,"mph",34,0,0.176,0,0,1,1,1,1,1,0,0,1,1,0,0,6,1,0,0,11,0.243,0.537,27,0,0,2,5,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,7,5,10,0,0,2,3,1.444,0
2016-03-26,"TEX-COL","TEX-COL-2016-03-26","Rangers vs Rockies March 26, 2016 at  4:10pm","Rangers vs Rockies","mlb-col","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"ROOT SPORTS",TRUE,NA,82,"f","sunny","Out to Center",7,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,8,NA,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-31,"ARI-COL","ARI-COL-2016-03-31","Diamondbacks vs Rockies March 31, 2016 at  3:10pm","Diamondbacks vs Rockies","mlb-col","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"",TRUE,NA,68,"f","cloudy","Varying",1,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,NA,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-29,"COL-SF","COL-SF-2016-09-29","Rockies vs Giants September 29, 2016 at  7:15pm","Rockies vs Giants","mlb-col","AT&T Park","grass","CA",-122.3401953,41275,"CSBA",FALSE,11700,NA,NA,NA,NA,NA,NA,35,0,0.286,0,0,1,3,6.75,6,2,1,0,0,0,1,1,10,0,0,0,16,0.324,0.753,24,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,0,0,8,15,0,1,3,1,2,1
2016-09-03,"ARI-COL","ARI-COL-2016-09-03","Diamondbacks vs Rockies September  3, 2016 at  6:10pm","Diamondbacks vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,30280,"ROOTRM",FALSE,11460,NA,NA,NA,NA,NA,NA,35,0,0.286,0,0,0,2,8,8,0,1,0,0,2,0,0,10,2,0,0,15,0.324,0.838,27,1,0,0,4,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,0,0,6,18,0,0,4,2,1.778,0
2016-05-06,"COL-SF","COL-SF-2016-05-06","Rockies vs Giants May  6, 2016 at  7:15pm","Rockies vs Giants","mlb-col","AT&T Park","grass","CA",-122.3401953,41358,"CSN-BA",FALSE,9600,58,"f","cloudy","Out to Center",8,"mph",33,0,0.242,1,0,0,1,6.75,6,0,1,0,0,1,0,0,8,0,0,0,13,0.257,0.53,24,0,0,1,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.273,0,13,5,9,0,0,1,1,1.5,1
2016-06-10,"SD-COL","SD-COL-2016-06-10","Padres vs Rockies June 10, 2016 at  6:40pm","Padres vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,32663,"ROOT SPORTS",FALSE,12180,88,"f","cloudy","Out to Center",5,"mph",35,0,0.257,1,0,0,1,5,5,2,1,0,0,1,0,0,9,1,0,1,13,0.316,0.687,27,0,0,1,5,5,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,1,10,6,13,0,0,1,3,1.222,0
2016-03-24,"SEA-COL","SEA-COL-2016-03-24","Mariners vs Rockies March 24, 2016 at  4:10pm","Mariners vs Rockies","mlb-col","Salt River Fields at Talking Stick","grass","AZ",NA,11365,"MLB.TV",TRUE,NA,75,"f","sunny","Left to Right",5,"mph",38,NA,0.342,0,0,0,5,7,7,5,1,0,0,1,0,0,13,0,0,0,15,0.359,0.833,27,0,1,3,8,8,3,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.474,0,4,NA,18,0,0,NA,1,2.333,1
2016-04-13,"SF-COL","SF-COL-2016-04-13","Giants vs Rockies April 13, 2016 at  6:40pm","Giants vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,21891,"ROOT SPORTS",FALSE,11220,68,"f","cloudy","Out to Center",7,"mph",40,0,0.45,1,0,1,6,6,6,0,0,0,1,0,0,0,18,2,1,0,16,0.489,1.439,27,0,0,6,10,10,2,0,3,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.95,0,8,11,38,0,4,6,3,1.111,1
2016-08-06,"MIA-COL","MIA-COL-2016-08-06","Marlins vs Rockies August  6, 2016 at  6:10pm","Marlins vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,37699,"ROOTRM",FALSE,12300,NA,NA,NA,NA,NA,NA,40,0,0.425,0,0,0,2,6,6,1,0,0,1,2,1,0,17,1,0,0,18,0.477,1.127,27,0,0,0,12,12,1,1,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,8,26,0,2,5,4,1.667,0
2016-09-18,"SD-COL","SD-COL-2016-09-18","Padres vs Rockies September 18, 2016 at  2:10pm","Padres vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,25811,"ROOTRM",TRUE,12000,NA,NA,NA,NA,NA,NA,34,0,0.294,0,0,1,1,3,3,1,0,0,1,0,2,1,10,1,0,0,16,0.4,0.812,27,0,0,0,6,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.412,1,0,10,14,0,0,5,5,0.778,1
2016-09-27,"COL-SF","COL-SF-2016-09-27","Rockies vs Giants September 27, 2016 at  7:15pm","Rockies vs Giants","mlb-col","AT&T Park","grass","CA",-122.3401953,41582,"CSBA",FALSE,11100,NA,NA,NA,NA,NA,NA,34,0,0.235,0,0,1,3,13.5,12,0,1,0,0,0,1,0,8,0,0,0,13,0.257,0.581,24,0,0,0,3,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.324,0,0,6,11,0,0,3,1,2.75,0
2016-10-01,"MIL-COL","MIL-COL-2016-10-01","Brewers vs Rockies October  1, 2016 at  6:10pm","Brewers vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,32835,"ROOTRM",FALSE,12360,NA,NA,NA,NA,NA,NA,41,0,0.293,1,0,0,1,3.6,4,1,1,0,0,1,0,0,12,0,1,1,21,0.31,0.676,30,1,0,0,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0,0,9,15,0,1,6,0,1.1,2
2016-08-24,"COL-MIL","COL-MIL-2016-08-24","Rockies vs Brewers August 24, 2016 at  1:10pm","Rockies vs Brewers","mlb-col","Miller Park","grass","WI",-87.97012,26702,"",TRUE,10860,NA,NA,NA,NA,NA,NA,34,0,0.177,0,0,1,1,7.875,7,0,1,0,0,0,0,0,6,1,0,0,20,0.263,0.557,24,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,1,0,10,10,0,0,5,4,1.75,1
2016-07-27,"COL-BAL","COL-BAL-2016-07-27","Rockies vs Orioles July 27, 2016 at  7:05pm","Rockies vs Orioles","mlb-col","Oriole Park at Camden Yards","grass","MD",-76.6206139,20324,"MASN",FALSE,10080,NA,NA,NA,NA,NA,NA,32,0,0.156,0,0,1,0,1,1,0,0,0,1,0,1,0,5,2,0,0,8,0.229,0.573,27,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.344,1,0,5,11,0,0,3,3,0.889,0
2016-04-18,"COL-CIN","COL-CIN-2016-04-18","Rockies vs Reds April 18, 2016 at  7:10pm","Rockies vs Reds","mlb-col","Great American Ball Park","grass","OH",-84.5120196,12777,"FS-O",FALSE,9660,80,"f","sunny","Out to Center",10,"mph",32,0,0.219,1,0,0,1,0,0,1,0,0,1,0,0,0,7,2,0,1,5,0.286,0.724,27,0,0,3,5,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.438,0,12,4,14,0,0,3,3,0.556,1
2016-07-23,"ATL-COL","ATL-COL-2016-07-23","Braves vs Rockies July 23, 2016 at  6:10pm","Braves vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,46195,"ROOT SPORTS",FALSE,10920,NA,NA,NA,NA,NA,NA,31,1,0.226,0,0,2,1,4,4,1,0,0,1,0,1,0,7,2,0,0,10,0.351,0.803,27,0,0,0,8,8,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452,3,0,5,14,0,0,3,6,1.222,1
2016-04-04,"COL-ARI","COL-ARI-2016-04-04","Rockies vs Diamondbacks April  4, 2016 at  6:40pm","Rockies vs Diamondbacks","mlb-col","Chase Field","grass","AZ",-112.0746942,48165,"FS-A",FALSE,15060,90,"f","cloudy","Out to Right",5,"mph",42,0,0.357,0,0,1,4,5,5,0,0,0,1,0,0,1,15,4,0,0,16,0.426,1.164,27,0,0,5,10,10,0,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738,1,7,10,31,0,0,5,4,1.667,1
2016-06-07,"COL-LA","COL-LA-2016-06-07","Rockies vs Dodgers June  7, 2016 at  7:10pm","Rockies vs Dodgers","mlb-col","Dodger Stadium","grass","CA",-118.251259,40525,"SportsNet LA",FALSE,11820,67,"f","sunny","Left to Right",9,"mph",35,0,0.257,0,0,4,3,4.154,4,0,1,0,0,0,0,0,9,1,0,0,20,0.333,0.762,26,0,0,5,3,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.429,1,15,10,15,0,0,5,4,1.154,0
2016-07-24,"ATL-COL","ATL-COL-2016-07-24","Braves vs Rockies July 24, 2016 at  2:10pm","Braves vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,34695,"ROOT SPORTS",TRUE,10560,NA,NA,NA,NA,NA,NA,34,0,0.324,0,0,1,3,1,1,1,0,0,1,1,0,0,11,3,0,0,14,0.41,1.086,27,0,0,0,7,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676,1,0,8,23,0,0,5,5,1.556,1
2016-07-21,"ATL-COL","ATL-COL-2016-07-21","Braves vs Rockies July 21, 2016 at  6:40pm","Braves vs Rockies","mlb-col","Coors Field","grass","CO",-104.9935598,36527,"ROOT SPORTS",FALSE,11040,NA,NA,NA,NA,NA,NA,30,0,0.267,1,0,1,1,3,3,0,0,0,1,0,0,1,8,2,0,0,11,0.405,0.905,27,0,0,0,7,6,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0,7,15,0,0,3,6,1.222,0
